client_id,month,age,occupation,annual_income,monthly_salary,number_bank_accounts,number_credit_cards,interest_rate,number_loan,delay_from_due_date,number_delayed_payment,number_credit_inquiries,unpaid_debt,credit_utilization_ratio,credit_history_age,min_amount_payment,monthy_amount_invested,client_behaviour,monthly_balance
4470d41fb7,Февраль,,Инженер,12538.935000000001,916.69875,4,3,10.0,,30,14.0,5.0,1489.49,26.32926887043728,8 г. 8 м.,Yes,16.286719355483015,"Большие траты, средние платежи",305.70685541674095
4470d41fb7,Март,21.0,Инженер,12571.225,922.0387499999999,4,3,10.0,2.0,29,17.0,7.0,1489.49,24.61461029221816,8 г. 9 м.,Yes,44.193003447546566,"Малые траты, средние платежи",306.24057132467743
4470d41fb7,Апрель,21.0,Инженер,12948.685000000001,887.7887499999999,4,3,10.0,2.0,28,20.0,7.0,1489.49,26.15307797968565,8 г. 10 м.,Yes,47.266680510662326,"Малые траты, средние платежи",304.2568942615616
4470d41fb7,Май,21.0,,12278.895,917.9087499999999,4,3,10.0,2.0,30,15.0,7.0,1489.49,31.78179827243648,8 г. 11 м.,Yes,76.3552778113165,"Малые траты, большие платежи",264.09829696090753
4470d41fb7,Июнь,22.0,Инженер,12227.575,934.22875,4,3,10.0,2.0,32,18.0,7.0,1489.49,37.661505448797726,9 г. 0 м.,Yes,72.34651350481404,"Малые траты, малые платежи",289.1970612674098
4470d41fb7,Июль,22.0,Инженер,12087.035,,4,3,10.0,2.0,30,17.0,7.0,1489.49,26.50747449505761,9 г. 1 м.,Yes,111.25763046793648,"Малые траты, малые платежи",251.78594430428748
4470d41fb7,Август,22.0,Инженер,12003.175000000001,934.73875,4,3,10.0,2.0,28,20.0,7.0,1489.49,30.469981621915608,9 г. 2 м.,Yes,46.74959035828726,"Малые траты, малые платежи",312.8839844139367
4470d41fb7,Сентябрь,22.0,Инженер,12916.275000000001,929.0387499999999,4,3,10.0,2.0,28,17.0,7.0,1489.49,32.25544266260322,9 г. 3 м.,Yes,91.82948180540613,"Малые траты, малые платежи",275.7640929668178
7f60fa29b8,Февраль,43.0,Писатель,57986.92,4651.2,8,5,9.0,6.0,18,17.0,6.0,98.97,40.4111148274711,13 г. 1 м.,Yes,109.48894961827229,,461.12885096071955
7f60fa29b8,Март,43.0,Писатель,58102.15,4597.02,8,5,9.0,6.0,18,20.0,6.0,98.97,27.806917787306933,13 г. 2 м.,Yes,83.30040818642512,"Большие траты, средние платежи",478.94739239256654
7f60fa29b8,Апрель,44.0,Писатель,57598.73,,8,5,9.0,6.0,16,20.0,6.0,98.97,25.83210889641537,13 г. 3 м.,Yes,57.95122336180115,"Большие траты, большие платежи",494.9865772171906
7f60fa29b8,Май,44.0,Писатель,57903.41,,1414,5,9.0,6.0,18,23.0,10.0,98.97,29.766106857365408,,Yes,158.64827595455043,"Большие траты, средние платежи",399.2595246244412
7f60fa29b8,Июнь,44.0,Писатель,57380.96,4602.96,8,5,9.0,6.0,18,20.0,,98.97,34.192304393976734,13 г. 5 м.,Yes,180.83057335204728,"Малые траты, средние платежи",406.5772272269445
7f60fa29b8,Июль,44.0,Писатель,57802.63,4605.83,8,5,9.0,6.0,18,,10.0,98.97,24.665525197204826,13 г. 6 м.,Yes,98.88050778293751,"Большие траты, средние платежи",459.2672927960543
7f60fa29b8,Август,44.0,Писатель,58294.5,4604.9,8,5,9.0,6.0,18,20.0,10.0,98.97,28.260146747054986,13 г. 7 м.,Yes,380.5857010101063,"Малые траты, средние платежи",215.85209956888542
7f60fa29b8,Сентябрь,44.0,Писатель,58193.51,4596.49,8,5,9.0,6.0,22,,10.0,98.97,36.76366452604633,13 г. 8 м.,Yes,59.955987495996,"Большие траты, средние платежи",497.67181308299587
e0bbcdcc54,Февраль,,Механик,28967.37,2185.0816666666665,1231,7,24.0,5.0,53,21.0,11.0,3421.66,24.63965802618602,,Yes,59.825596124675045,,359.1121119697118
e0bbcdcc54,Март,,Механик,29109.45,2201.1416666666664,7,7,24.0,5.0,50,18.0,,3421.66,30.26841052887284,13 г. 3 м.,NM,125.49176826031132,"Большие траты, малые платежи",282.0559398340756
e0bbcdcc54,Апрель,16.0,Механик,28838.56,2179.7316666666666,7,7,24.0,,53,24.0,11.0,3421.66,31.21226879147052,13 г. 4 м.,Yes,32.70665182089997,"Большие траты, большие платежи",358.8110562734869
e0bbcdcc54,Май,16.0,Механик,28606.88,2204.9216666666666,7,7,24.0,5.0,53,21.0,11.0,3421.66,33.298654305420385,13 г. 5 м.,Yes,27.250794632521444,"Большие траты, средние платежи",367.8369134618654
e0bbcdcc54,Июнь,16.0,Механик,29292.1,2184.7216666666664,7,7,24.0,5.0,53,21.0,11.0,3421.66,38.177310964520885,13 г. 6 м.,Yes,71.26438577406131,"Малые траты, средние платежи",356.24332232032566
e0bbcdcc54,Июль,16.0,Механик,,,7,7,24.0,5.0,53,21.0,11.0,3421.66,30.986998144545613,13 г. 7 м.,Yes,117.31031613952459,"Малые траты, малые платежи",322.4573919548623
e0bbcdcc54,Август,16.0,Механик,28981.3,,7,7,24.0,5.0,58,24.0,11.0,3421.66,33.283061301535405,13 г. 8 м.,Yes,115.45341572596944,"Малые траты, малые платежи",318.32429236841745
e0bbcdcc54,Сентябрь,16.0,Механик,28694.3,2134.6516666666666,7,7,24.0,5.0,53,21.0,11.0,3421.66,32.96295024281038,13 г. 9 м.,Yes,24.066131449353737,"Большие траты, средние платежи",372.5815766450331
01a56a1c80,Февраль,36.0,Музыкант,14973.26,1339.268333333333,8,5,32.0,4.0,14,,7.0,1693.95,37.40993371585021,7 г. 10 м.,Yes,65.9865855206332,"Малые траты, малые платежи",321.5997282103842
01a56a1c80,Март,36.0,Музыкант,14798.25,1369.8583333333331,8,5,32.0,4.0,17,20.0,7.0,1693.95,24.251028181031927,7 г. 11 м.,Yes,169.62098009559793,"Малые траты, малые платежи",213.88533363541956
01a56a1c80,Апрель,37.0,Музыкант,14698.51,1357.688333333333,8,5,32.0,4.0,12,19.0,7.0,1693.95,38.78765214795482,8 г. 0 м.,Yes,46.576672797796476,"Большие траты, средние платежи",294.56964093322097
01a56a1c80,Май,37.0,Музыкант,,1345.668333333333,8,5,32.0,4.0,17,20.0,,1693.95,25.038052402331104,8 г. 1 м.,Yes,94.29931654720836,,291.3369971838091
01a56a1c80,Июнь,37.0,Музыкант,15291.61,1382.418333333333,8,5,32.0,4.0,16,20.0,9.0,1693.95,23.09179311667229,8 г. 2 м.,Yes,188.86611370127875,"Малые траты, малые платежи",194.66020002973875
01a56a1c80,Июль,37.0,Музыкант,14577.45,1354.398333333333,8,5,32.0,4.0,13,23.0,9.0,1693.95,31.33422002336577,8 г. 3 м.,Yes,131.61252154380742,,252.69379218721008
01a56a1c80,Август,37.0,Музыкант,15336.6,1414.7983333333332,67,5,32.0,4.0,12,17.0,9.0,1693.95,29.706453768241733,8 г. 4 м.,Yes,80.48442010154183,,305.27189362947564
01a56a1c80,Сентябрь,,Музыкант,14712.970000000001,1414.128333333333,8,5,32.0,4.0,17,23.0,9.0,1693.95,36.572989910187616,8 г. 5 м.,Yes,,"Малые траты, средние платежи",333.3677311876703
c7d88b89f8,Февраль,18.0,Разработчик,65646.84000000001,5725.986666666668,5,7,4.5,2.0,7,15.0,,233.79,34.45627234127101,24 г. 3 м.,No,251.6474222267431,"Малые траты, малые платежи",516.2708835490624
c7d88b89f8,Март,18.0,Разработчик,65656.92000000001,5711.366666666668,5,7,4.5,2.0,7,,0.0,233.79,32.349821867748226,24 г. 4 м.,No,542.0422096462502,"Малые траты, средние платежи",209.0260961295554
c7d88b89f8,Апрель,18.0,Разработчик,66239.37000000001,5719.576666666668,5,7,4.5,2.0,7,12.0,0.0,233.79,33.48684838231401,24 г. 5 м.,No,770.6964130785489,"Малые траты, малые платежи",
c7d88b89f8,Май,18.0,Разработчик,65812.69,5750.236666666668,5,7,4.5,2.0,7,,0.0,233.79,33.293856071059416,24 г. 6 м.,No,526.9189014313906,"Малые траты, большие платежи",221.9894043444149
c7d88b89f8,Июнь,19.0,Разработчик,65987.86,5773.136666666667,5,7,4.5,2.0,6,15.0,0.0,233.79,26.54909964256456,24 г. 7 м.,No,149.52530495571628,,577.0830008200893
c7d88b89f8,Июль,19.0,Разработчик,66124.69,5721.096666666667,5,7,4.5,2.0,7,15.0,0.0,233.79,28.105704471180974,24 г. 8 м.,No,66.77787001883797,"Большие траты, средние платежи",656.2504357569675
c7d88b89f8,Август,19.0,Разработчик,66427.87000000001,5725.076666666668,5,7,4.5,2.0,7,15.0,0.0,233.79,26.50760976914888,24 г. 9 м.,No,66.6883582507525,"Большие траты, средние платежи",660.449947525053
c7d88b89f8,Сентябрь,19.0,Разработчик,66294.36,5785.446666666668,5,7,4.5,2.0,7,14.0,2.0,233.79,28.453785791216827,,NM,82.84422854536191,"Большие траты, большие платежи",631.7440772304436
e837a5f8be,Февраль,32.0,Медиаменеджер,12180.225,795.4045833333333,5,5,13.0,0.0,20,14.0,1.0,602.5,31.35686817783082,17 г. 1 м.,No,20.446680591816467,"Малые траты, большие платежи",330.5457777415169
e837a5f8be,Март,32.0,Медиаменеджер,12041.375,815.4945833333333,5,5,13.0,0.0,22,14.0,1.0,602.5,38.3394875583296,17 г. 2 м.,No,67.1617199501041,"Малые траты, малые платежи",303.9407383832292
e837a5f8be,Апрель,33.0,Медиаменеджер,11965.265000000001,777.1945833333333,5,5,13.0,0.0,20,14.0,1.0,602.5,32.21809912303338,17 г. 3 м.,No,114.1999514806221,"Малые траты, малые платежи",252.69250685271123
e837a5f8be,Май,33.0,Медиаменеджер,12211.495,,5,5,13.0,0.0,22,15.0,1.0,602.5,29.427231885574088,17 г. 4 м.,NM,110.97422180573075,"Малые траты, малые платежи",258.0282365276026
e837a5f8be,Июнь,33.0,Медиаменеджер,12172.015000000001,,5,1005,13.0,0.0,22,,1.0,602.5,32.46905789683769,17 г. 5 м.,No,64.5279705435943,"Малые траты, малые платежи",305.2144877897391
e837a5f8be,Июль,33.0,Медиаменеджер,12366.035,801.5345833333333,5,5,,0.0,17,14.0,1.0,602.5,35.63389378598965,17 г. 6 м.,No,31.012826650846385,,324.94963168248694
e837a5f8be,Август,,Медиаменеджер,12593.175000000001,769.0945833333333,5,5,13.0,0.0,22,16.0,3.0,602.5,39.80429293873191,17 г. 7 м.,No,51.48954251473581,"Малые траты, малые платежи",321.13291581859755
e837a5f8be,Сентябрь,33.0,Медиаменеджер,12605.525,816.0045833333332,5,5,13.0,,22,15.0,3.0,602.5,23.57985071791125,17 г. 8 м.,No,60.052634766462795,"Малые траты, средние платежи",298.5998235668706
3966f9b57f,Февраль,27.0,Архитектор,19717289.04,1010.0758333333332,7,10,33.0,9.0,59,,11.0,,25.314338857654143,13 г. 11 м.,Yes,60.55078556335062,"Большие траты, малые платежи",241.94435693137433
3966f9b57f,Март,27.0,Архитектор,13855.26,,7,10,33.0,9.0,55,24.0,11.0,2797.17,33.13167712163907,14 г. 0 м.,Yes,,"Малые траты, малые платежи",250.58660303526412
3966f9b57f,Апрель,27.0,Архитектор,13864.85,993.0058333333332,7,10,33.0,9.0,56,24.0,11.0,2797.17,33.07759975839418,14 г. 1 м.,Yes,124.0568381028943,"Малые траты, малые платежи",207.1483043918306
3966f9b57f,Май,27.0,,13492.949999999999,960.0558333333332,7,10,33.0,9.0,59,24.0,11.0,2797.17,31.87826486412917,14 г. 2 м.,Yes,95.67488196324194,"Малые траты, малые платежи",231.98026053148297
3966f9b57f,Июнь,27.0,Архитектор,13922.01,973.4758333333332,7,10,33.0,9.0,59,24.0,11.0,2797.17,27.64251073394816,14 г. 3 м.,Yes,105.75675459442276,"Малые траты, средние платежи",213.98838790030211
3966f9b57f,Июль,27.0,Архитектор,,1031.9958333333332,7,10,33.0,9.0,55,24.0,11.0,2797.17,30.732960214272826,14 г. 4 м.,Yes,53.85988289381308,"Малые траты, малые платежи",275.8652596009118
3966f9b57f,Август,27.0,Архитектор,13405.25,960.4758333333332,7,10,33.0,9.0,59,24.0,11.0,2797.17,32.4729892967946,14 г. 5 м.,Yes,45.62644681511021,"Малые траты, средние платежи",278.2186956796147
3966f9b57f,Сентябрь,27.0,,13325.77,994.0858333333332,7,10,33.0,9.0,61,26.0,11.0,2797.17,35.201445477378066,14 г. 6 м.,NM,133.8825777377157,"Малые траты, малые платежи",202.54256475700922
89301f4c7f,Февраль,25.0,Руководитель,49368.270000000004,4087.8575,7,6,31.0,6.0,27,11.0,11.0,2253.95,28.875737694025297,16 г. 10 м.,Yes,66.93199534699997,"Большие траты, большие платежи",421.2364429902082
89301f4c7f,Март,25.0,,49896.3,,7,6,31.0,6.0,27,11.0,11.0,2253.95,23.115022183170733,16 г. 11 м.,Yes,132.28573127303278,"Малые траты, большие платежи",386.63270706417535
89301f4c7f,Апрель,26.0,Руководитель,49066.62,3995.1475,7,6,31.0,6.0,27,11.0,11.0,2253.95,38.57921380799338,17 г. 0 м.,Yes,80.27846002596156,"Большие траты, средние платежи",417.93997831124653
89301f4c7f,Май,26.0,Руководитель,49912.310000000005,4062.8575,7,6,31.0,6.0,27,11.0,11.0,2253.95,22.84117831011114,17 г. 1 м.,Yes,373.1685163748753,"Малые траты, средние платежи",160.01992196233283
89301f4c7f,Июнь,26.0,,49836.5,4038.4175,7,6,31.0,6.0,27,,11.0,2253.95,33.912703074966714,17 г. 2 м.,NM,192.92077129685867,,348.2276670403495
89301f4c7f,Июль,26.0,Руководитель,49421.170000000006,4086.6675,6,5,31.0,6.0,27,14.0,11.0,2253.95,37.33034026694013,17 г. 3 м.,Yes,,,435.37891916244416
89301f4c7f,Август,26.0,Руководитель,49293.71,4014.0575,6,5,31.0,6.0,27,10.0,12.0,2253.95,33.17055464565221,17 г. 4 м.,Yes,59.495416124857464,"Большие траты, средние платежи",436.9230222123507
89301f4c7f,Сентябрь,,Руководитель,49199.75,4018.6275,6,5,31.0,6.0,27,11.0,12.0,2253.95,31.52078179699133,17 г. 5 м.,Yes,116.36129396965664,"Большие траты, средние платежи",384.0671443675515
02ab7a76fb,Февраль,43.0,Разработчик,13260.82,997.07,8,5,21.0,8.0,62,17.0,6.0,4071.62,36.13729240094063,12 г. 7 м.,Yes,124.44592027470156,"Малые траты, малые платежи",185.0894247172589
02ab7a76fb,Март,44.0,Разработчик,13141.8,955.36,8,5,21.0,8.0,62,18.0,6.0,4071.62,28.13414922331563,12 г. 8 м.,NM,31.286542757446078,"Малые траты, средние платежи",267.7388022345144
02ab7a76fb,Апрель,44.0,Разработчик,13245.24,994.88,8,5,21.0,8.0,65,,6.0,4071.62,39.16106265120843,12 г. 9 м.,Yes,112.36144980518104,"Малые траты, малые платежи",197.17389518677945
02ab7a76fb,Май,44.0,Разработчик,13748.24,,8,5,21.0,8.0,62,21.0,6.0,4071.62,33.11102174772385,12 г. 10 м.,Yes,24.67934850830756,"Большие траты, средние платежи",241.2559964836529
02ab7a76fb,Июнь,44.0,Разработчик,2592796.26,926.82,8,5,21.0,8.0,62,,6.0,4071.62,26.42915211024237,,Yes,,"Малые траты, малые платежи",179.10953553854617
02ab7a76fb,Июль,44.0,Разработчик,14120.11,920.32,8,5,21.0,8.0,62,18.0,6.0,4071.62,29.815213465952358,13 г. 0 м.,Yes,47.310783361453154,"Малые траты, средние платежи",248.5745616305073
02ab7a76fb,Август,44.0,Разработчик,13538.81,,8,5,21.0,8.0,64,,6.0,4071.62,37.09478338625011,13 г. 1 м.,Yes,105.30296781645771,"Малые траты, малые платежи",198.04237717550282
02ab7a76fb,Сентябрь,44.0,Разработчик,13292.710000000001,929.8875884600924,8,5,21.0,8.0,62,18.0,6.0,4071.62,35.66937313879148,13 г. 2 м.,NM,33.37622925667589,"Большие траты, средние платежи",233.97911573528458
aaf0d5ba6e,Февраль,42.0,Разработчик,123371.08,10361.886666666669,4,3,11.0,0.0,15,8.0,3.0,1154.46,43.368064752029134,27 г. 3 м.,No,,"Большие траты, средние платежи",939.1144827695151
aaf0d5ba6e,Март,42.0,,123222.63,10327.356666666668,4,3,11.0,0.0,15,8.0,3.0,1154.46,31.13019514441853,27 г. 4 м.,No,,"Большие траты, большие платежи",1150.9475217994077
aaf0d5ba6e,Апрель,43.0,Разработчик,123721.73000000001,10318.80666666667,4,3,11.0,0.0,15,8.0,3.0,1154.46,32.686459062049586,27 г. 5 м.,No,874.7145584645815,"Малые траты, средние платежи",440.14810820208515
aaf0d5ba6e,Май,43.0,Разработчик,122797.62000000001,10391.516666666668,4,3,11.0,,15,8.0,3.0,1154.46,38.9906346746465,27 г. 6 м.,No,532.1607307325081,"Малые траты, средние платежи",786.1719359341587
aaf0d5ba6e,Июнь,43.0,Разработчик,123515.55,10355.516666666668,4,3,11.0,0.0,15,,3.0,1154.46,36.64159184345764,27 г. 7 м.,No,129.18127278942734,"Большие траты, средние платежи",1155.3113938772394
