index,credit_rating
4963,Обычный
4964,Обычный
4965,Обычный
4966,Обычный
4967,Обычный
4984,Обычный
4985,Плохой
4986,Плохой
4987,Плохой
4988,Обычный
4989,Плохой
4990,Плохой
4991,Обычный
5024,Хороший
5025,Хороший
5026,Хороший
5027,Хороший
5028,Обычный
5029,Обычный
5030,Обычный
5031,Обычный
5040,Обычный
5041,Обычный
5042,Обычный
5043,Обычный
5044,Обычный
5045,Обычный
5046,Обычный
5047,Обычный
5048,Плохой
5049,Плохой
5050,Плохой
5051,Плохой
5052,Плохой
5053,Плохой
5054,Плохой
5055,Плохой
5056,Хороший
5057,Хороший
5058,Хороший
5059,Хороший
5060,Хороший
5061,Хороший
5062,Хороший
5063,Хороший
5064,Обычный
5065,Обычный
5066,Обычный
5067,Обычный
5068,Обычный
5069,Обычный
5070,Обычный
5071,Обычный
5088,Обычный
5089,Обычный
5090,Обычный
5091,Обычный
5092,Обычный
5093,Хороший
5094,Хороший
5095,Обычный
5120,Обычный
5121,Обычный
5122,Обычный
5123,Обычный
5124,Обычный
5125,Обычный
5126,Обычный
5127,Обычный
5128,Обычный
5129,Обычный
5130,Обычный
5131,Обычный
5132,Обычный
5133,Обычный
5134,Обычный
5135,Обычный
5136,Плохой
5137,Плохой
5138,Обычный
5139,Плохой
5140,Плохой
5141,Плохой
5142,Плохой
5143,Плохой
5200,Обычный
5201,Обычный
5202,Обычный
5203,Обычный
5204,Обычный
5205,Обычный
5206,Обычный
5207,Обычный
5240,Обычный
5241,Обычный
5242,Обычный
5243,Обычный
5244,Обычный
5245,Обычный
5246,Обычный
5247,Обычный
5288,Плохой
5289,Плохой
5290,Плохой
5291,Обычный
5292,Обычный
5293,Обычный
5294,Обычный
5295,Обычный
5296,Обычный
5297,Обычный
5298,Обычный
5299,Обычный
5300,Обычный
5301,Обычный
5302,Обычный
5303,Обычный
5304,Хороший
5305,Хороший
5306,Хороший
5307,Обычный
5308,Хороший
5309,Хороший
5310,Хороший
5311,Хороший
5336,Обычный
5337,Обычный
5338,Обычный
5339,Обычный
5340,Обычный
5341,Обычный
5342,Обычный
5343,Обычный
5392,Хороший
5393,Хороший
5394,Обычный
5395,Хороший
5396,Обычный
5397,Обычный
5398,Хороший
5399,Хороший
5400,Плохой
5401,Плохой
5402,Плохой
5403,Плохой
5404,Плохой
5405,Плохой
5406,Плохой
5407,Плохой
5424,Плохой
5425,Плохой
5426,Плохой
5427,Плохой
5428,Плохой
5429,Плохой
5430,Плохой
5431,Плохой
5440,Обычный
5441,Обычный
5442,Обычный
5443,Обычный
5444,Обычный
5445,Обычный
5446,Обычный
5447,Обычный
5448,Обычный
5449,Обычный
5450,Обычный
5451,Обычный
5452,Обычный
5453,Обычный
5454,Обычный
5455,Обычный
5456,Обычный
5457,Обычный
5458,Обычный
5459,Обычный
5460,Обычный
5461,Обычный
5462,Обычный
5463,Обычный
5472,Обычный
5473,Обычный
5474,Обычный
5475,Обычный
5476,Обычный
5477,Обычный
5478,Обычный
5479,Обычный
5480,Хороший
5481,Хороший
5482,Хороший
5483,Хороший
5484,Хороший
5485,Хороший
5486,Хороший
5487,Хороший
5504,Плохой
5505,Плохой
5506,Плохой
5507,Плохой
5508,Плохой
5509,Плохой
5510,Обычный
5511,Плохой
5536,Хороший
5537,Хороший
5538,Обычный
5539,Хороший
5540,Обычный
5541,Хороший
5542,Обычный
5543,Обычный
5544,Обычный
5545,Обычный
5546,Обычный
5547,Обычный
5548,Обычный
5549,Обычный
5550,Обычный
5551,Обычный
5552,Плохой
5553,Плохой
5554,Плохой
5555,Плохой
5556,Плохой
5557,Плохой
5558,Плохой
5559,Плохой
5592,Обычный
5593,Обычный
5594,Обычный
5595,Обычный
5596,Обычный
5597,Обычный
5598,Обычный
5599,Обычный
5608,Обычный
5609,Обычный
5610,Обычный
5611,Обычный
5612,Обычный
5613,Обычный
5614,Обычный
5615,Обычный
5624,Обычный
5625,Обычный
5626,Обычный
5627,Обычный
5628,Обычный
5629,Обычный
5630,Обычный
5631,Обычный
5632,Хороший
5633,Хороший
5634,Хороший
5635,Хороший
5636,Хороший
5637,Хороший
5638,Хороший
5639,Хороший
5656,Обычный
5657,Обычный
5658,Обычный
5659,Обычный
5660,Обычный
5661,Обычный
5662,Обычный
5663,Обычный
5688,Обычный
5689,Обычный
5690,Обычный
5691,Обычный
5692,Обычный
5693,Обычный
5694,Обычный
5695,Обычный
5696,Хороший
5697,Хороший
5698,Хороший
5699,Хороший
5700,Хороший
5701,Хороший
5702,Хороший
5703,Хороший
5704,Обычный
5705,Обычный
5706,Обычный
5707,Плохой
5708,Обычный
5709,Обычный
5710,Плохой
5711,Обычный
5760,Обычный
5761,Обычный
5762,Обычный
5763,Обычный
5764,Обычный
5765,Обычный
5766,Обычный
5767,Обычный
5776,Обычный
5777,Обычный
5778,Обычный
5779,Обычный
5780,Обычный
5781,Обычный
5782,Обычный
5783,Обычный
5784,Обычный
5785,Обычный
5786,Обычный
5787,Обычный
5788,Обычный
5789,Обычный
5790,Обычный
5791,Обычный
5800,Хороший
5801,Хороший
5802,Хороший
5803,Хороший
5804,Хороший
5805,Хороший
5806,Хороший
5807,Хороший
5824,Плохой
5825,Плохой
5826,Плохой
5827,Плохой
5828,Плохой
5829,Плохой
5830,Плохой
5831,Плохой
5848,Плохой
5849,Обычный
5850,Обычный
5851,Плохой
5852,Обычный
5853,Обычный
5854,Обычный
5855,Обычный
5856,Плохой
5857,Плохой
5858,Плохой
5859,Плохой
5860,Плохой
5861,Плохой
5862,Плохой
5863,Плохой
5864,Обычный
5865,Обычный
5866,Обычный
5867,Обычный
5868,Обычный
5869,Обычный
5870,Обычный
5871,Обычный
5872,Обычный
5873,Обычный
5874,Обычный
5875,Обычный
5876,Обычный
5877,Обычный
5878,Обычный
5879,Обычный
5888,Обычный
5889,Хороший
5890,Обычный
5891,Хороший
5892,Хороший
5893,Обычный
5894,Обычный
5895,Обычный
5976,Обычный
5977,Плохой
5978,Плохой
5979,Плохой
5980,Плохой
5981,Обычный
5982,Плохой
5983,Плохой
6024,Плохой
6025,Плохой
6026,Плохой
6027,Плохой
6028,Плохой
6029,Плохой
6030,Плохой
6031,Плохой
6032,Хороший
6033,Хороший
6034,Хороший
6035,Хороший
6036,Хороший
6037,Хороший
6038,Хороший
6039,Хороший
6040,Обычный
6041,Обычный
6042,Обычный
6043,Обычный
6044,Обычный
6045,Обычный
6046,Обычный
6047,Обычный
6048,Хороший
6049,Хороший
6050,Хороший
6051,Хороший
6052,Хороший
6053,Хороший
6054,Хороший
6055,Хороший
6056,Хороший
6057,Хороший
6058,Хороший
6059,Хороший
6060,Хороший
6061,Хороший
6062,Хороший
6063,Хороший
6072,Обычный
6073,Обычный
6074,Обычный
6075,Обычный
6076,Обычный
6077,Обычный
6078,Обычный
6079,Обычный
6136,Обычный
6137,Обычный
6138,Обычный
6139,Обычный
6140,Обычный
6141,Обычный
6142,Обычный
6143,Обычный
6144,Плохой
6145,Плохой
6146,Плохой
6147,Плохой
6148,Плохой
6149,Плохой
6150,Плохой
6151,Плохой
6160,Плохой
6161,Обычный
6162,Обычный
6163,Плохой
6164,Обычный
6165,Плохой
6166,Обычный
6167,Плохой
6208,Обычный
6209,Обычный
6210,Обычный
6211,Обычный
6212,Обычный
6213,Обычный
6214,Обычный
6215,Обычный
6240,Плохой
6241,Обычный
6242,Плохой
6243,Плохой
6244,Обычный
6245,Плохой
6246,Плохой
6247,Обычный
6248,Обычный
6249,Обычный
6250,Обычный
6251,Обычный
6252,Обычный
6253,Обычный
6254,Обычный
6255,Обычный
6272,Обычный
6273,Хороший
6274,Обычный
6275,Обычный
6276,Обычный
6277,Обычный
6278,Обычный
6279,Обычный
6304,Обычный
6305,Плохой
6306,Обычный
6307,Плохой
6308,Обычный
6309,Обычный
6310,Обычный
6311,Обычный
6328,Плохой
6329,Плохой
6330,Плохой
6331,Плохой
6332,Плохой
6333,Плохой
6334,Плохой
6335,Плохой
6344,Плохой
6345,Плохой
6346,Плохой
6347,Плохой
6348,Плохой
6349,Плохой
6350,Плохой
6351,Плохой
6360,Плохой
6361,Плохой
6362,Плохой
6363,Плохой
6364,Плохой
6365,Плохой
6366,Плохой
6367,Плохой
6424,Хороший
6425,Хороший
6426,Хороший
6427,Хороший
6428,Хороший
6429,Хороший
6430,Хороший
6431,Хороший
6432,Обычный
6433,Хороший
6434,Хороший
6435,Хороший
6436,Хороший
6437,Обычный
6438,Обычный
6439,Хороший
6456,Плохой
6457,Плохой
6458,Плохой
6459,Плохой
6460,Обычный
