client_id,month,age,occupation,annual_income,monthly_salary,number_bank_accounts,number_credit_cards,interest_rate,number_loan,delay_from_due_date,number_delayed_payment,number_credit_inquiries,unpaid_debt,credit_utilization_ratio,credit_history_age,min_amount_payment,monthy_amount_invested,client_behaviour,monthly_balance,credit_rating
851c0f2bda,Апрель,37.0,Руководитель,38849.01,2956.4916666666663,10,8,24.5,6.0,61,15.0,,2258.73,27.572862899949165,8 г. 10 м.,Yes,198.0421234022212,"Большие траты, малые платежи",190.3215159058186,Плохой
851c0f2bda,Май,37.0,Руководитель,,2967.371666666666,10,8,24.5,,61,16.0,8.0,2258.73,32.4134467979176,8 г. 11 м.,Yes,254.0211199377709,"Малые траты, малые платежи",164.3425193702689,Плохой
851c0f2bda,Июнь,,Руководитель,,,10,8,24.5,6.0,61,16.0,8.0,2258.73,25.98322951266487,9 г. 0 м.,Yes,254.26037253709117,,154.1032667709486,Обычный
851c0f2bda,Июль,37.0,Руководитель,39105.12,2966.811666666666,10,8,24.5,6.0,61,16.0,8.0,2258.73,27.91283759274986,9 г. 1 м.,Yes,122.14845102419844,"Малые траты, малые платежи",289.9351882838414,Плохой
851c0f2bda,Август,37.0,Руководитель,38919.17,2950.831666666666,10,8,24.5,6.0,61,14.0,8.0,2258.73,23.196508529545326,,Yes,160.67254450139754,"Малые траты, большие платежи",237.2310948066423,Плохой
851c0f2bda,Сентябрь,38.0,Руководитель,39228.32,2988.201666666666,10,8,24.5,6.0,61,13.0,8.0,2258.73,34.84904970443735,9 г. 3 м.,Yes,149.26780615872963,"Малые траты, большие платежи",239.66583314931017,Плохой
aa5dd90ce8,Февраль,36.0,Ученый,41510.14000000001,,2,7,10.0,3.0,4,10.0,4.0,556.91,33.47895196844123,21 г. 5 м.,No,56.711376692459666,"Большие траты, средние платежи",461.18887685711667,Обычный
aa5dd90ce8,Март,36.0,Ученый,42133.55,3707.351666666667,2,7,10.0,3.0,4,8.0,4.0,556.91,26.986114755563676,21 г. 6 м.,No,136.98300144734569,"Малые траты, малые платежи",425.4372521022305,Обычный
aa5dd90ce8,Апрель,37.0,Ученый,41403.68,3761.711666666667,2,7,10.0,3.0,4,,4.0,556.91,40.150582768507526,21 г. 7 м.,NM,97.5667563136885,,441.94349723588766,Обычный
aa5dd90ce8,Май,37.0,Ученый,42121.3,,2,7,10.0,3.0,2,10.0,4.0,556.91,34.42998587408374,21 г. 8 м.,No,255.76582841793282,"Малые траты, большие платежи",278.0844251316435,Хороший
aa5dd90ce8,Июнь,37.0,Ученый,42113.36,3684.191666666667,2,7,10.0,3.0,4,10.0,4.0,556.91,31.745213385009905,21 г. 9 м.,No,150.3131869839959,,372.24706656558027,Хороший
aa5dd90ce8,Июль,,Ученый,41971.18,3707.001666666667,2,7,10.0,3.0,2,10.0,4.0,556.91,29.46412057567319,21 г. 10 м.,NM,82.51039863115369,"Большие траты, малые платежи",444.9998549184226,Хороший
aa5dd90ce8,Август,37.0,Ученый,41802.43,3698.661666666667,2,7,10.0,3.0,4,10.0,4.0,556.91,38.69215906784695,,No,82.5798021342212,"Большие траты, большие платежи",422.7704514153552,Хороший
aa5dd90ce8,Сентябрь,37.0,Ученый,42046.270000000004,,2,7,10.0,3.0,4,10.0,4.0,556.91,35.96285294028673,22 г. 0 м.,No,145.39924253815036,"Большие траты, средние платежи",371.64101101142586,Обычный
1b77eea57d,Февраль,36.0,Руководитель,70974.42,5787.45,3,518,15.0,1.0,5,8.0,,1293.02,40.33902428965335,25 г. 7 м.,Yes,301.2920819088937,"Малые траты, малые платежи",510.66940411945365,Обычный
1b77eea57d,Март,36.0,Руководитель,71530.34,5789.83,3,6,15.0,1.0,8,6.0,0.0,1293.02,29.682953869716,25 г. 8 м.,Yes,137.33114262036042,"Большие траты, средние платежи",629.0703434079869,Обычный
1b77eea57d,Апрель,36.0,Руководитель,71299.28,5765.72,3,6,15.0,1.0,8,10.0,0.0,1293.02,29.371396475591716,25 г. 9 м.,Yes,253.31972193677208,"Малые траты, малые платежи",559.1317640915751,Обычный
1b77eea57d,Май,36.0,Руководитель,70694.64,5726.47,3,6,15.0,1.0,4,8.0,0.0,1293.02,33.041498963387184,25 г. 10 м.,Yes,120.89014204533736,"Большие траты, большие платежи",641.23134398301,Хороший
1b77eea57d,Июнь,36.0,Руководитель,71028.62999999999,5724.69,3,6,15.0,1.0,8,,0.0,1293.02,40.79113730976767,25 г. 11 м.,Yes,,,350.38539998236985,Хороший
1b77eea57d,Июль,36.0,Руководитель,70829.54,5784.94,3,6,15.0,1.0,5,6.0,0.0,1293.02,34.983562067394985,26 г. 0 м.,Yes,414.896549383656,"Малые траты, средние платежи",385.3849366446912,Хороший
1b77eea57d,Август,36.0,Руководитель,71663.23,5752.22,3,6,15.0,1.0,9,10.0,0.0,1293.02,32.733732776648026,26 г. 1 м.,Yes,,"Большие траты, большие платежи",634.6118243437652,Хороший
1b77eea57d,Сентябрь,36.0,Руководитель,71159.76999999999,5779.67,3,6,15.0,1.0,8,8.0,0.0,1293.02,38.23451377496931,26 г. 2 м.,NM,295.81189599421316,"Малые траты, средние платежи",500.4195900341342,Хороший
dcd7ba061b,Февраль,19.0,Инженер,71657.2,6222.403333333334,4,5,17.0,4.0,14,21.0,1.0,1173.7,23.282135114409623,27 г. 11 м.,No,565.7433852667033,"Малые траты, большие платежи",116.87877742765828,Обычный
dcd7ba061b,Март,19.0,Инженер,72421.55,,4,5,17.0,4.0,14,22.0,1.0,1173.7,38.35585257476065,28 г. 0 м.,No,205.72098995441291,"Большие траты, средние платежи",453.7611727399487,Обычный
dcd7ba061b,Апрель,20.0,Инженер,72532.28,6282.893333333333,4,5,17.0,4.0,18,,1.0,1173.7,25.560099272529627,28 г. 1 м.,NM,370.46997417803266,"Малые траты, средние платежи",314.60218851632897,Обычный
dcd7ba061b,Май,20.0,,72520.19,,4,5,17.0,4.0,14,18.0,1.0,1173.7,36.63682650700103,28 г. 2 м.,No,298.6987124670099,"Малые траты, средние платежи",387.56345022735184,Обычный
dcd7ba061b,Июнь,20.0,,72465.92,6265.803333333333,4,5,17.0,4.0,14,21.0,1.0,1173.7,32.833577838001574,28 г. 3 м.,No,117.31025890075192,"Большие траты, большие платежи",531.0819037936099,Обычный
dcd7ba061b,Июль,,Инженер,72333.41,6272.113333333334,4,5,17.0,,16,19.0,1.0,1173.7,38.08037974384717,28 г. 4 м.,No,172.9621775288686,"Большие траты, средние платежи",483.74998516549306,Обычный
dcd7ba061b,Август,20.0,Инженер,71892.51,6253.453333333334,4,5,17.0,4.0,14,19.0,1.0,1173.7,33.16506303288241,28 г. 5 м.,No,82.49686626015253,"Большие траты, средние платежи",578.8952964342092,Обычный
dcd7ba061b,Сентябрь,20.0,,71640.46,6241.5633333333335,4,5,17.0,4.0,17,19.0,5.0,1173.7,38.17098242520041,28 г. 6 м.,No,105.71787307774441,"Большие траты, средние платежи",555.5042896166173,Обычный
ccef8f7ed1,Февраль,,Бухгалтер,30071.96,2578.103333333333,7,9,31.0,6.0,48,,9.0,3470.08,24.61673534186334,1 г. 2 м.,Yes,232.13881681232448,"Малые траты, большие платежи",185.69849562207088,Обычный
ccef8f7ed1,Март,33.0,Бухгалтер,30168.37,,7,9,31.0,6.0,49,20.0,9.0,3470.08,39.7416997740354,1 г. 3 м.,Yes,53.6486433406095,"Большие траты, средние платежи",338.9586690937858,Обычный
ccef8f7ed1,Апрель,33.0,Бухгалтер,29969.59,,7,9,31.0,6.0,52,22.0,9.0,3470.08,39.15505442284396,1 г. 4 м.,Yes,102.34349795606056,"Малые траты, малые платежи",334.9738144783348,Обычный
ccef8f7ed1,Май,33.0,Бухгалтер,30576.989999999998,2598.853333333333,7,9,31.0,6.0,49,20.0,9.0,3470.08,27.68144422599345,1 г. 5 м.,Yes,97.31358833860679,"Малые траты, малые платежи",339.2037240957886,Обычный
ccef8f7ed1,Июнь,33.0,Бухгалтер,29845.289999999997,2545.9033333333327,7,9,31.0,6.0,49,20.0,9.0,3470.08,33.46870758921014,1 г. 6 м.,NM,55.92865462580193,"Большие траты, большие платежи",324.63865780859345,Обычный
ccef8f7ed1,Июль,33.0,Бухгалтер,30485.44,2575.643333333333,7,9,31.0,6.0,45,21.0,9.0,3470.08,35.457081125135346,1 г. 7 м.,Yes,72.98412458705273,"Большие траты, малые платежи",328.85318784734267,Обычный
ccef8f7ed1,Август,33.0,Бухгалтер,30567.14,2602.233333333333,7,9,31.0,6.0,48,20.0,9.0,3470.08,27.159810891714944,1 г. 8 м.,Yes,70.08822093436186,,323.4590915000335,Обычный
ccef8f7ed1,Сентябрь,33.0,Бухгалтер,30565.85,2525.933333333333,7,9,31.0,6.0,49,20.0,9.0,3470.08,38.25442229235325,,Yes,242.53234925147845,,195.30496318291688,Обычный
661fd6bdb5,Февраль,42.0,Архитектор,19833.89,1672.979166666667,6,3,14.0,4.0,6,,6.0,749.95,25.82415682115377,10 г. 11 м.,NM,145.90047799348733,"Малые траты, малые платежи",259.99477235168075,Обычный
661fd6bdb5,Март,42.0,Архитектор,19948.280000000002,1727.8291666666669,6,3,14.0,4.0,6,10.0,6.0,749.95,37.26323374779548,11 г. 0 м.,Yes,,"Малые траты, малые платежи",307.70074067429454,Обычный
661fd6bdb5,Апрель,42.0,,,1725.009166666667,6,3,14.0,4.0,6,10.0,11.0,749.95,27.208012594711075,11 г. 1 м.,Yes,127.24552583717698,,260.69972450799105,Обычный
661fd6bdb5,Май,42.0,,19847.29,,572,3,14.0,4.0,6,12.0,11.0,749.95,36.55953784388107,11 г. 2 м.,Yes,25.161404432750263,"Большие траты, средние платежи",340.70384591241776,Обычный
661fd6bdb5,Июнь,,Архитектор,19945.32,1727.199166666667,6,1327,14.0,4.0,6,7.0,11.0,749.95,29.036163648444987,11 г. 3 м.,Yes,139.97856227172545,"Малые траты, большие платежи",251.79668807344257,Обычный
661fd6bdb5,Июль,42.0,Архитектор,19771.52,1735.519166666667,6,3,14.0,4.0,6,10.0,11.0,749.95,37.55229512400509,11 г. 4 м.,Yes,192.3720689532156,"Малые траты, малые платежи",217.48318139195246,Обычный
661fd6bdb5,Август,42.0,Архитектор,20034.33,1723.179166666667,6,3,14.0,4.0,1,7.0,11.0,749.95,38.33877418250452,11 г. 5 м.,Yes,119.2737917167095,"Малые траты, большие платежи",265.7014586284585,Обычный
661fd6bdb5,Сентябрь,42.0,Архитектор,19619.08,1725.949166666667,6,1189,14.0,4.0,6,10.0,11.0,749.95,28.62902965219592,11 г. 6 м.,Yes,,"Большие траты, большие платежи",318.3677425973424,Обычный
5312b3aff0,Февраль,21.0,Юрист,148499.12,12342.480000000001,3,4,,3.0,13,8.0,1.0,949.38,41.687213348432586,30 г. 7 м.,No,296.1518279313217,"Большие траты, большие платежи",819.8339946638072,Хороший
5312b3aff0,Март,21.0,,,12397.74,3,4,,,13,4.0,1.0,949.38,28.510774652067795,30 г. 8 м.,No,237.91838093113248,"Большие траты, большие платежи",870.7374416639964,Хороший
5312b3aff0,Апрель,21.0,,148218.16,12402.960000000001,3,4,5.0,3.0,13,3.0,1.0,949.38,41.47825034175928,30 г. 9 м.,No,,"Большие траты, средние платежи",702.1944781572356,Хороший
5312b3aff0,Май,22.0,Юрист,148006.13,12393.630000000001,3,4,5.0,3.0,13,6.0,1.0,949.38,31.401516359038077,30 г. 10 м.,No,599.4618328116311,"Малые траты, средние платежи",551.3839897834979,Хороший
5312b3aff0,Июнь,22.0,Юрист,148276.86000000002,12412.57,3,4,5.0,3.0,10,3.0,,949.38,34.26155637445099,30 г. 11 м.,No,264.79842475467024,"Большие траты, большие платежи",847.8973978404587,Хороший
5312b3aff0,Июль,22.0,Юрист,148658.75,12336.07,3,4,5.0,3.0,13,6.0,1.0,949.38,26.71579704085419,31 г. 0 м.,No,861.1156691643064,"Большие траты, малые платежи",267.95015343082264,Хороший
5312b3aff0,Август,22.0,Юрист,,12409.630000000001,3,4,5.0,3.0,18,6.0,1.0,949.38,39.77628576926387,31 г. 1 м.,No,342.81426591925293,,780.8515566758762,Хороший
5312b3aff0,Сентябрь,22.0,Юрист,,12405.78,3,4,5.0,3.0,17,8.0,1.0,949.38,40.605388381855605,31 г. 2 м.,No,328.9078393799951,"Большие траты, средние платежи",798.8279832151339,Хороший
f379032f9d,Февраль,19.0,Музыкант,84984.43,7111.4725,4,2,3.0,0.0,12,7.0,3.0,1095.73,33.434371517540995,19 г. 7 м.,No,162.99558622762183,"Большие траты, большие платежи",788.604663772378,Хороший
f379032f9d,Март,19.0,Музыкант,85064.05,7111.2125,4,2,3.0,0.0,12,,3.0,1095.73,38.389820031990425,19 г. 8 м.,NM,81.57260644250123,"Большие траты, средние платежи",877.6176435574988,Хороший
f379032f9d,Апрель,19.0,Музыкант,85090.20999999999,7148.732499999999,4,2,3.0,0.0,12,7.0,3.0,1095.73,36.62486341899649,19 г. 9 м.,No,128.5248739482009,"Большие траты, средние платежи",838.5053760517992,Хороший
f379032f9d,Май,19.0,Музыкант,85235.42,7120.032499999999,4,2,3.0,,12,7.0,3.0,1095.73,31.360244741417908,19 г. 10 м.,No,303.6646866498075,"Малые траты, большие платежи",684.3655633501927,Хороший
f379032f9d,Июнь,19.0,Музыкант,84831.63,7165.162499999999,1488,2,3.0,,14,,3.0,1095.73,41.66180246621809,19 г. 11 м.,No,70.82263261910934,"Большие траты, большие платежи",882.6376173808908,Хороший
f379032f9d,Июль,19.0,Музыкант,84682.89,7130.112499999999,4,2,3.0,0.0,12,7.0,3.0,1095.73,25.026326020444888,20 г. 0 м.,No,465.4277736563579,"Малые траты, большие платежи",522.2124763436422,Хороший
f379032f9d,Август,,Музыкант,84946.70999999999,7163.7725,4,2,3.0,0.0,12,,3.0,1095.73,23.91628778322776,20 г. 1 м.,No,,"Малые траты, средние платежи",272.7408992743441,Хороший
f379032f9d,Сентябрь,,,85510.44,7184.5525,4,2,3.0,0.0,12,7.0,3.0,1095.73,41.51328788148247,,No,78.79818322985322,"Большие траты, большие платежи",877.1020667701468,Хороший
0d11d7796b,Февраль,15.0,Предприниматель,55016.92,4299.5025000000005,10,10,18.0,,31,20.0,11.0,3422.49,27.070543470468746,,Yes,348.79948852088904,"Малые траты, малые платежи",63.24697621142922,Обычный
0d11d7796b,Март,15.0,Предприниматель,18334021.98,4283.7825,10,10,18.0,8.0,31,18.0,11.0,3422.49,36.72993924037535,10 г. 6 м.,Yes,124.54147043620928,"Большие траты, малые платежи",255.81499429610903,Обычный
0d11d7796b,Апрель,15.0,Предприниматель,55373.6,4359.6125,10,10,18.0,8.0,30,19.0,11.0,3422.49,27.978801736074782,10 г. 7 м.,Yes,132.0062494947303,"Большие траты, малые платежи",241.660215237588,Обычный
0d11d7796b,Май,15.0,Предприниматель,55286.700000000004,4323.6425,10,10,18.0,8.0,30,18.0,11.0,3422.49,27.113304020874757,,Yes,172.22330996900791,"Большие траты, малые платежи",208.2831547633104,Обычный
0d11d7796b,Июнь,16.0,Предприниматель,55711.83,4366.9525,10,10,18.0,8.0,27,18.0,11.0,3422.49,38.02568458368197,10 г. 9 м.,Yes,182.04655003168392,"Большие траты, малые платежи",199.99991470063443,Обычный
0d11d7796b,Июль,16.0,Предприниматель,55288.39,,10,10,18.0,8.0,31,21.0,11.0,3422.49,23.346696861415964,10 г. 10 м.,Yes,106.90011269109905,"Большие траты, большие платежи",249.30635204121918,Обычный
